,price
87783,1021.0
87784,1707.0
87785,624.0
87786,776.0
87787,814.0
87788,2310.0
87789,5329.0
87790,2683.0
87791,3001.0
87792,942.0
87793,818.0
87794,4495.0
87795,982.0
87796,421.0
87797,754.0
87798,3802.0
87799,4861.0
87800,5797.0
87801,540.0
87802,628.0
87803,945.0
87804,1268.0
87805,5914.0
87806,3351.0
87807,13873.0
87808,16339.0
87809,14383.0
87810,486.0
87811,6569.0
87812,4636.0
87813,382.0
87814,2287.0
87815,541.0
87816,2444.0
87817,1286.0
87818,698.0
87819,984.0
87820,2337.0
87821,1103.0
87822,7137.0
87823,1192.0
87824,6371.0
87825,3107.0
87826,16793.0
87827,1415.0
87828,16786.0
87829,1082.0
87830,6909.0
87831,421.0
87832,7887.0
87833,4698.0
87834,7352.0
87835,7589.0
87836,2388.0
87837,4953.0
87838,872.0
87839,842.0
87840,12707.0
87841,7192.0
87842,5192.0
87843,627.0
87844,6499.0
87845,3481.0
87846,773.0
87847,1103.0
87848,544.0
87849,1786.0
87850,4872.0
87851,2973.0
87852,12698.0
87853,4318.0
87854,471.0
87855,886.0
87856,4032.0
87857,3892.0
87858,6727.0
87859,3154.0
87860,11405.0
87861,2348.0
87862,1784.0
87863,1698.0
87864,2839.0
87865,2918.0
87866,5126.0
87867,765.0
87868,3332.0
87869,746.0
87870,16624.0
87871,917.0
87872,2364.0
87873,4946.0
87874,725.0
87875,505.0
87876,1129.0
87877,1438.0
87878,1427.0
87879,4642.0
87880,2919.0
87881,6495.0
87882,15964.0
87883,1059.0
87884,1031.0
87885,11883.0
87886,1632.0
87887,18343.0
87888,755.0
87889,5278.0
87890,7453.0
87891,2130.0
87892,8032.0
87893,2897.0
87894,813.0
87895,11473.0
87896,4791.0
87897,945.0
87898,1601.0
87899,628.0
87900,523.0
87901,7365.0
87902,3163.0
87903,1688.0
87904,3508.0
87905,6484.0
87906,16545.0
87907,3119.0
87908,1125.0
87909,720.0
87910,2795.0
87911,5455.0
87912,6400.0
87913,842.0
87914,527.0
87915,4425.0
87916,1861.0
87917,3055.0
87918,4241.0
87919,9803.0
87920,2695.0
87921,17716.0
87922,6262.0
87923,3398.0
87924,1651.0
87925,3730.0
87926,8932.0
87927,3324.0
87928,464.0
87929,7634.0
87930,1912.0
87931,447.0
87932,616.0
87933,6130.0
87934,2818.0
87935,1755.0
87936,5390.0
87937,647.0
87938,942.0
87939,3564.0
87940,1911.0
87941,500.0
87942,4592.0
87943,5080.0
87944,3950.0
87945,6299.0
87946,3162.0
87947,2382.0
87948,4773.0
87949,2939.0
87950,1654.0
87951,3909.0
87952,4004.0
87953,9734.0
87954,6346.0
87955,878.0
87956,4201.0
87957,3180.0
87958,962.0
87959,1346.0
87960,3086.0
87961,994.0
87962,473.0
87963,1890.0
87964,920.0
87965,6537.0
87966,14715.0
87967,3730.0
87968,5387.0
87969,680.0
87970,4016.0
87971,803.0
87972,752.0
87973,9275.0
87974,2415.0
87975,15740.0
87976,6770.0
87977,2680.0
87978,1984.0
87979,857.0
87980,620.0
87981,5148.0
87982,720.0
87983,1330.0
87984,3140.0
87985,956.0
87986,14519.0
87987,6562.0
87988,3178.0
87989,758.0
87990,14375.0
87991,3454.0
87992,4824.0
87993,2766.0
87994,1321.0
87995,4247.0
87996,11613.0
87997,854.0
87998,473.0
87999,579.0
88000,3299.0
88001,8645.0
88002,3002.0
88003,561.0
88004,8124.0
88005,1873.0
88006,1781.0
88007,1044.0
88008,974.0
88009,1786.0
88010,1395.0
88011,3827.0
88012,4943.0
88013,13111.0
88014,2421.0
88015,16253.0
88016,612.0
88017,17143.0
88018,4073.0
88019,1308.0
88020,1842.0
88021,766.0
88022,6915.0
88023,4204.0
88024,972.0
88025,995.0
88026,2287.0
88027,5556.0
88028,4033.0
88029,5132.0
88030,4991.0
88031,4360.0
88032,2348.0
88033,14904.0
88034,758.0
88035,4257.0
88036,4864.0
88037,918.0
88038,5887.0
88039,681.0
88040,1069.0
88041,18394.0
88042,783.0
88043,1255.0
88044,964.0
88045,4365.0
88046,9920.0
88047,879.0
88048,490.0
88049,4372.0
88050,13968.0
88051,4383.0
88052,4290.0
88053,710.0
88054,791.0
88055,487.0
88056,1105.0
88057,878.0
88058,886.0
88059,413.0
88060,552.0
88061,1151.0
88062,14947.0
88063,773.0
88064,14224.0
88065,5759.0
88066,378.0
88067,4523.0
88068,3589.0
88069,15288.0
88070,2262.0
88071,3089.0
88072,496.0
88073,2462.0
88074,1295.0
88075,7200.0
88076,6290.0
88077,3774.0
88078,8818.0
88079,719.0
88080,4400.0
88081,9788.0
88082,3073.0
88083,1024.0
88084,754.0
88085,13069.0
88086,828.0
88087,7308.0
88088,12406.0
88089,3746.0
88090,835.0
88091,4669.0
88092,5806.0
88093,2088.0
88094,2724.0
88095,1113.0
88096,945.0
88097,3849.0
88098,8888.0
88099,10012.0
88100,17666.0
88101,4666.0
88102,630.0
88103,1185.0
88104,2829.0
88105,4613.0
88106,1555.0
88107,12596.0
88108,930.0
88109,12261.0
88110,4719.0
88111,2125.0
88112,997.0
88113,1822.0
88114,2491.0
88115,9209.0
88116,9173.0
88117,819.0
88118,827.0
88119,14220.0
88120,12342.0
88121,568.0
88122,9057.0
88123,394.0
88124,1232.0
88125,610.0
88126,853.0
88127,7371.0
88128,645.0
88129,1746.0
88130,600.0
88131,2360.0
88132,1080.0
88133,617.0
88134,936.0
88135,658.0
88136,2623.0
88137,3005.0
88138,945.0
88139,1569.0
88140,3770.0
88141,3084.0
88142,666.0
88143,5252.0
88144,4726.0
88145,5347.0
88146,3024.0
88147,1848.0
88148,1001.0
88149,1016.0
88150,722.0
88151,4194.0
88152,579.0
88153,852.0
88154,5078.0
88155,3379.0
88156,17983.0
88157,539.0
88158,4649.0
88159,420.0
88160,614.0
88161,7294.0
88162,969.0
88163,4955.0
88164,766.0
88165,473.0
88166,18127.0
88167,7168.0
88168,1232.0
88169,2451.0
88170,13207.0
88171,752.0
88172,2999.0
88173,5342.0
88174,1020.0
88175,1013.0
88176,4280.0
88177,790.0
88178,2872.0
88179,730.0
88180,1436.0
88181,984.0
88182,854.0
88183,394.0
88184,605.0
88185,7835.0
88186,8348.0
88187,6268.0
88188,1076.0
88189,4560.0
88190,13203.0
88191,3185.0
88192,7539.0
88193,1801.0
88194,2673.0
88195,11525.0
88196,17224.0
88197,452.0
88198,961.0
88199,4764.0
88200,621.0
88201,16823.0
88202,4336.0
88203,2838.0
88204,18120.0
88205,572.0
88206,6563.0
88207,3841.0
88208,4413.0
88209,3856.0
88210,17515.0
88211,10748.0
88212,608.0
88213,2907.0
88214,2188.0
88215,2952.0
88216,5127.0
88217,4591.0
88218,1814.0
88219,1566.0
88220,537.0
88221,977.0
88222,6830.0
88223,2999.0
88224,1333.0
88225,650.0
88226,4525.0
88227,2317.0
88228,1556.0
88229,1194.0
88230,7310.0
88231,10137.0
88232,596.0
88233,6129.0
88234,1676.0
88235,1026.0
88236,3119.0
88237,17891.0
88238,2726.0
88239,552.0
88240,766.0
88241,17168.0
88242,5292.0
88243,6344.0
88244,3944.0
88245,6854.0
88246,2346.0
88247,791.0
88248,4284.0
88249,1024.0
88250,871.0
88251,8254.0
88252,4616.0
88253,3823.0
88254,1034.0
88255,10907.0
88256,5590.0
88257,2055.0
88258,8855.0
88259,8537.0
88260,2254.0
88261,571.0
88262,7219.0
88263,579.0
88264,734.0
88265,1937.0
88266,3519.0
88267,18795.0
88268,3911.0
88269,8575.0
88270,4144.0
88271,2096.0
88272,810.0
88273,1221.0
88274,6324.0
88275,10424.0
88276,17986.0
88277,949.0
88278,1200.0
88279,544.0
88280,1097.0
88281,4435.0
88282,2085.0
88283,1221.0
88284,15072.0
88285,18115.0
88286,17028.0
88287,1749.0
88288,1064.0
88289,2332.0
88290,1629.0
88291,5140.0
88292,673.0
88293,4899.0
88294,1279.0
88295,798.0
88296,625.0
88297,14344.0
88298,1656.0
88299,5555.0
88300,2093.0
88301,1699.0
88302,2002.0
88303,2321.0
88304,540.0
88305,10046.0
88306,1123.0
88307,4133.0
88308,7544.0
88309,4586.0
88310,4557.0
88311,802.0
88312,1094.0
88313,18029.0
88314,8567.0
88315,11489.0
88316,2527.0
88317,1427.0
88318,14330.0
88319,649.0
88320,2013.0
88321,596.0
88322,2666.0
88323,3044.0
88324,2419.0
88325,2835.0
88326,1123.0
88327,2085.0
88328,7371.0
88329,450.0
88330,13445.0
88331,378.0
88332,3582.0
88333,3348.0
88334,622.0
88335,15335.0
88336,1273.0
88337,3271.0
88338,1580.0
88339,9106.0
88340,13849.0
88341,12617.0
88342,1935.0
88343,1581.0
88344,491.0
88345,4235.0
88346,8602.0
88347,2773.0
88348,3360.0
88349,16492.0
88350,1749.0
88351,1754.0
88352,3959.0
88353,5242.0
88354,1902.0
88355,8077.0
88356,1625.0
88357,11161.0
88358,14017.0
88359,957.0
88360,1127.0
88361,854.0
88362,5473.0
88363,958.0
88364,1282.0
88365,11666.0
88366,14860.0
88367,4077.0
88368,2593.0
88369,2333.0
88370,4946.0
88371,13654.0
88372,612.0
88373,3125.0
88374,4484.0
88375,7357.0
88376,2463.0
88377,4855.0
88378,4466.0
88379,730.0
88380,880.0
88381,5988.0
88382,2528.0
88383,1249.0
88384,5197.0
88385,4889.0
88386,1435.0
88387,6593.0
88388,6661.0
88389,2401.0
88390,2271.0
88391,936.0
88392,4210.0
88393,1114.0
88394,1345.0
88395,752.0
88396,928.0
88397,882.0
88398,2814.0
88399,3810.0
88400,1736.0
88401,653.0
88402,1659.0
88403,833.0
88404,6366.0
88405,1715.0
88406,1637.0
88407,3670.0
88408,734.0
88409,6511.0
88410,2177.0
88411,1669.0
88412,4211.0
88413,2450.0
88414,552.0
88415,921.0
88416,1090.0
88417,1120.0
88418,6443.0
88419,4253.0
88420,573.0
88421,698.0
88422,8977.0
88423,4827.0
88424,6225.0
88425,695.0
88426,6352.0
88427,5807.0
88428,12812.0
88429,2535.0
88430,790.0
88431,1846.0
88432,18653.0
88433,2197.0
88434,1112.0
88435,4455.0
88436,7243.0
88437,12048.0
88438,1346.0
88439,5606.0
88440,4155.0
88441,730.0
88442,1776.0
88443,580.0
88444,4832.0
88445,3816.0
88446,863.0
88447,486.0
88448,4468.0
88449,16626.0
88450,4194.0
88451,13363.0
88452,2911.0
88453,1431.0
88454,14915.0
88455,13912.0
88456,4956.0
88457,12327.0
88458,561.0
88459,4542.0
88460,8911.0
88461,5257.0
88462,709.0
88463,16915.0
88464,609.0
88465,995.0
88466,863.0
88467,2422.0
88468,6080.0
88469,484.0
88470,4434.0
88471,1367.0
88472,1024.0
88473,879.0
88474,9636.0
88475,6019.0
88476,1113.0
88477,4997.0
88478,6603.0
88479,3136.0
88480,1040.0
88481,1243.0
88482,2203.0
88483,11400.0
88484,6854.0
88485,596.0
88486,3332.0
88487,7359.0
88488,3338.0
88489,5412.0
88490,9293.0
88491,1406.0
88492,6534.0
88493,2657.0
88494,3323.0
88495,7976.0
88496,3018.0
88497,4469.0
88498,8647.0
88499,2087.0
88500,9333.0
88501,1814.0
88502,993.0
88503,9193.0
88504,1000.0
88505,1656.0
88506,728.0
88507,568.0
88508,4390.0
88509,1734.0
88510,2538.0
88511,4660.0
88512,840.0
88513,8758.0
88514,705.0
88515,6623.0
88516,805.0
88517,16187.0
88518,1308.0
88519,9258.0
88520,2029.0
88521,7903.0
88522,605.0
88523,447.0
88524,15426.0
88525,3312.0
88526,1154.0
88527,1770.0
88528,576.0
88529,3663.0
88530,10589.0
88531,3338.0
88532,802.0
88533,997.0
88534,5387.0
88535,7286.0
88536,14215.0
88537,790.0
88538,430.0
88539,958.0
88540,4326.0
88541,3749.0
88542,1333.0
88543,1115.0
88544,2330.0
88545,15164.0
88546,851.0
88547,723.0
88548,1649.0
88549,1400.0
88550,1708.0
88551,1125.0
88552,2693.0
88553,568.0
88554,445.0
88555,2297.0
88556,2178.0
88557,10164.0
88558,1242.0
88559,1392.0
88560,829.0
88561,7575.0
88562,1772.0
88563,1976.0
88564,2401.0
88565,2535.0
88566,5947.0
88567,4293.0
88568,5386.0
88569,4157.0
88570,5775.0
88571,1446.0
88572,4412.0
88573,4781.0
88574,2277.0
88575,2177.0
88576,1100.0
88577,540.0
88578,16783.0
88579,645.0
88580,7806.0
88581,13681.0
88582,4826.0
88583,11760.0
88584,1024.0
88585,4544.0
88586,3407.0
88587,1225.0
88588,447.0
88589,2688.0
88590,1191.0
88591,876.0
88592,596.0
88593,1010.0
88594,545.0
88595,1569.0
88596,1963.0
88597,2590.0
88598,579.0
88599,1268.0
88600,6989.0
88601,1410.0
88602,9521.0
88603,2460.0
88604,3114.0
88605,5096.0
88606,12000.0
88607,6441.0
88608,10270.0
88609,3690.0
88610,1179.0
88611,3198.0
88612,828.0
88613,5690.0
88614,4732.0
88615,4991.0
88616,1044.0
88617,4321.0
88618,3888.0
88619,683.0
88620,3377.0
88621,11760.0
88622,924.0
88623,626.0
88624,3013.0
88625,630.0
88626,2367.0
88627,12985.0
88628,732.0
88629,4630.0
88630,3154.0
88631,1919.0
88632,648.0
88633,1141.0
88634,1018.0
88635,997.0
88636,4668.0
88637,6369.0
88638,1192.0
88639,1239.0
88640,1031.0
88641,743.0
88642,2633.0
88643,924.0
88644,1632.0
88645,3447.0
88646,10874.0
88647,2381.0
88648,814.0
88649,578.0
88650,961.0
88651,11113.0
88652,4916.0
88653,6956.0
88654,15773.0
88655,681.0
88656,6116.0
88657,7888.0
88658,5408.0
88659,491.0
88660,3677.0
88661,1720.0
88662,5102.0
88663,6666.0
88664,1608.0
88665,5094.0
88666,1436.0
88667,11756.0
88668,4816.0
88669,882.0
88670,1214.0
88671,1630.0
88672,2610.0
88673,684.0
88674,561.0
88675,15291.0
88676,6302.0
88677,578.0
88678,17469.0
88679,589.0
88680,9604.0
88681,5604.0
88682,3465.0
88683,891.0
88684,773.0
88685,7654.0
88686,6581.0
88687,1127.0
88688,430.0
88689,880.0
88690,3024.0
88691,705.0
88692,4714.0
88693,7562.0
88694,2067.0
88695,8112.0
88696,3987.0
88697,6532.0
88698,5290.0
88699,720.0
88700,4267.0
88701,4668.0
88702,698.0
88703,1214.0
88704,1240.0
88705,404.0
88706,1218.0
88707,10838.0
88708,965.0
88709,1766.0
88710,955.0
88711,2134.0
88712,15993.0
88713,658.0
88714,818.0
88715,8803.0
88716,2498.0
88717,2841.0
88718,5171.0
88719,7091.0
88720,2805.0
88721,867.0
88722,600.0
88723,4381.0
88724,3856.0
88725,1295.0
88726,447.0
88727,1625.0
88728,1203.0
88729,2717.0
88730,4586.0
88731,8232.0
88732,17114.0
88733,1208.0
88734,2080.0
88735,1080.0
88736,984.0
88737,2528.0
88738,8108.0
88739,579.0
88740,961.0
88741,984.0
88742,3444.0
88743,1187.0
88744,537.0
88745,6709.0
88746,9203.0
88747,1893.0
88748,7127.0
88749,2790.0
88750,6311.0
88751,2724.0
88752,9697.0
88753,7589.0
88754,2545.0
88755,2177.0
88756,478.0
88757,2907.0
88758,411.0
88759,877.0
88760,1043.0
88761,1749.0
88762,1699.0
88763,630.0
88764,2792.0
88765,2674.0
88766,2699.0
88767,637.0
88768,552.0
88769,16988.0
88770,6980.0
88771,9761.0
88772,854.0
88773,864.0
88774,9354.0
88775,1350.0
88776,1846.0
88777,652.0
88778,6662.0
88779,1021.0
88780,417.0
88781,5783.0
88782,2334.0
88783,14234.0
88784,645.0
88785,2666.0
88786,2285.0
88787,2594.0
88788,979.0
88789,844.0
88790,14779.0
88791,11588.0
88792,936.0
88793,4327.0
88794,12754.0
88795,1043.0
88796,6619.0
88797,681.0
88798,17294.0
88799,7748.0
88800,4391.0
88801,1397.0
88802,956.0
88803,4697.0
88804,433.0
88805,530.0
88806,1293.0
88807,648.0
88808,9058.0
88809,748.0
88810,2789.0
88811,5353.0
88812,1153.0
88813,8631.0
88814,619.0
88815,9354.0
88816,672.0
88817,2960.0
88818,710.0
88819,3997.0
88820,1263.0
88821,789.0
88822,2874.0
88823,4785.0
88824,7192.0
88825,1181.0
88826,4199.0
88827,1954.0
88828,3136.0
88829,3570.0
88830,2334.0
88831,3051.0
88832,1716.0
88833,6031.0
88834,11435.0
88835,10880.0
88836,773.0
88837,984.0
88838,2157.0
88839,17452.0
88840,15802.0
88841,6692.0
88842,636.0
88843,974.0
88844,3690.0
88845,8669.0
88846,3101.0
88847,4600.0
88848,1125.0
88849,1316.0
88850,873.0
88851,1243.0
88852,5387.0
88853,1689.0
88854,5342.0
88855,1659.0
88856,738.0
88857,1572.0
88858,6324.0
88859,1304.0
88860,12008.0
88861,13993.0
88862,4155.0
88863,1076.0
88864,9451.0
88865,4950.0
88866,16337.0
88867,538.0
88868,3813.0
88869,5988.0
88870,901.0
88871,1401.0
88872,2942.0
88873,907.0
88874,16842.0
88875,2208.0
88876,5551.0
88877,3192.0
88878,657.0
88879,15579.0
88880,7548.0
88881,1694.0
88882,3707.0
88883,8120.0
88884,9391.0
88885,2099.0
88886,1161.0
88887,6157.0
88888,1548.0
88889,5197.0
88890,3580.0
88891,2344.0
88892,1105.0
88893,2176.0
88894,5000.0
88895,2973.0
88896,6078.0
88897,1662.0
88898,5315.0
88899,2865.0
88900,2553.0
88901,1043.0
88902,13367.0
88903,1654.0
88904,1129.0
88905,7023.0
88906,9139.0
88907,815.0
88908,1265.0
88909,2029.0
88910,1665.0
88911,3510.0
88912,863.0
88913,520.0
88914,3539.0
88915,3679.0
88916,8820.0
88917,17530.0
88918,9189.0
88919,1013.0
88920,9761.0
88921,1257.0
88922,4948.0
88923,6403.0
88924,2457.0
88925,3485.0
88926,6157.0
88927,6132.0
88928,1563.0
88929,1851.0
88930,10744.0
88931,889.0
88932,15238.0
88933,988.0
88934,567.0
88935,614.0
88936,2889.0
88937,5143.0
88938,886.0
88939,7219.0
88940,1097.0
88941,2460.0
88942,4340.0
88943,15335.0
88944,1883.0
88945,1867.0
88946,6036.0
88947,2127.0
88948,4127.0
88949,660.0
88950,1172.0
88951,656.0
88952,1153.0
88953,6962.0
88954,1168.0
88955,2863.0
88956,3195.0
88957,1018.0
88958,756.0
88959,2515.0
88960,670.0
88961,3098.0
88962,3501.0
88963,1425.0
88964,1112.0
88965,984.0
88966,1397.0
88967,477.0
88968,3521.0
88969,408.0
88970,4456.0
88971,1396.0
88972,14488.0
88973,2843.0
88974,554.0
88975,1155.0
88976,1179.0
88977,544.0
88978,1763.0
88979,6670.0
88980,8905.0
88981,2444.0
88982,17051.0
88983,10300.0
88984,2732.0
88985,1002.0
88986,450.0
88987,2835.0
88988,7775.0
88989,3162.0
88990,805.0
88991,4989.0
88992,4476.0
88993,1571.0
88994,710.0
88995,17149.0
88996,4466.0
88997,5004.0
88998,8687.0
88999,810.0
89000,1600.0
89001,5864.0
89002,1615.0
89003,13078.0
89004,5167.0
89005,5169.0
89006,645.0
89007,6683.0
89008,4239.0
89009,1089.0
89010,1053.0
89011,12342.0
89012,1240.0
89013,9234.0
89014,3800.0
89015,1238.0
89016,895.0
89017,537.0
89018,2185.0
89019,1125.0
89020,596.0
89021,5311.0
89022,2181.0
89023,660.0
89024,4516.0
89025,982.0
89026,10423.0
89027,394.0
89028,6349.0
89029,459.0
89030,1822.0
89031,4315.0
89032,2175.0
89033,529.0
89034,1273.0
89035,743.0
89036,6805.0
89037,4469.0
89038,2850.0
89039,814.0
89040,3497.0
89041,613.0
89042,765.0
89043,2329.0
89044,2060.0
89045,14406.0
89046,5650.0
89047,8035.0
89048,2504.0
89049,878.0
89050,561.0
89051,5151.0
89052,952.0
89053,1666.0
89054,12000.0
89055,1395.0
89056,3945.0
89057,2107.0
89058,3311.0
89059,1847.0
89060,680.0
89061,16683.0
89062,1155.0
89063,4987.0
89064,3782.0
89065,1401.0
89066,476.0
89067,10122.0
89068,394.0
89069,5564.0
89070,803.0
89071,858.0
89072,487.0
89073,935.0
89074,12992.0
89075,608.0
89076,4371.0
89077,1320.0
89078,7074.0
89079,8639.0
89080,1866.0
89081,5218.0
89082,921.0
89083,1939.0
89084,1715.0
89085,4868.0
89086,2052.0
89087,479.0
89088,10567.0
89089,904.0
89090,537.0
89091,550.0
89092,736.0
89093,1141.0
89094,1709.0
89095,5488.0
89096,12720.0
89097,1753.0
89098,10222.0
89099,1801.0
89100,4805.0
89101,976.0
89102,3149.0
89103,1609.0
89104,633.0
89105,900.0
89106,5248.0
89107,551.0
89108,2429.0
89109,1014.0
89110,2161.0
89111,3629.0
89112,627.0
89113,974.0
89114,3720.0
89115,3961.0
89116,1605.0
89117,3828.0
89118,2440.0
89119,7637.0
89120,3597.0
89121,689.0
89122,3663.0
89123,2671.0
89124,3192.0
89125,3861.0
89126,905.0
89127,1115.0
89128,14948.0
89129,529.0
89130,6183.0
89131,1631.0
89132,17096.0
89133,4961.0
89134,15394.0
89135,1038.0
89136,2803.0
89137,8794.0
89138,776.0
89139,1783.0
89140,2896.0
89141,567.0
89142,1629.0
89143,844.0
89144,1629.0
89145,8024.0
89146,764.0
89147,1210.0
89148,3253.0
89149,936.0
89150,1156.0
89151,3897.0
89152,839.0
89153,7106.0
89154,15466.0
89155,3841.0
89156,648.0
89157,5701.0
89158,858.0
89159,9886.0
89160,421.0
89161,4140.0
89162,16358.0
89163,4194.0
89164,988.0
89165,975.0
89166,4218.0
89167,1291.0
89168,5242.0
89169,725.0
89170,1076.0
89171,2041.0
89172,1764.0
89173,438.0
89174,1570.0
89175,2385.0
89176,15505.0
89177,17458.0
89178,569.0
89179,4758.0
89180,449.0
89181,951.0
89182,4718.0
89183,8299.0
89184,13938.0
89185,891.0
89186,665.0
89187,3936.0
89188,1838.0
89189,1949.0
89190,4162.0
89191,2352.0
89192,462.0
89193,1097.0
89194,16826.0
89195,743.0
89196,5226.0
89197,4546.0
89198,9799.0
89199,429.0
89200,2782.0
89201,6221.0
89202,1040.0
89203,1197.0
89204,15238.0
89205,1745.0
89206,886.0
89207,6951.0
89208,4808.0
89209,5123.0
89210,1289.0
89211,12709.0
89212,1106.0
89213,3897.0
89214,1123.0
89215,2362.0
89216,4980.0
89217,1031.0
89218,515.0
89219,1565.0
89220,648.0
89221,473.0
89222,7702.0
89223,7163.0
89224,10232.0
89225,2674.0
89226,1257.0
89227,16718.0
89228,7729.0
89229,761.0
89230,3968.0
89231,734.0
89232,6108.0
89233,1113.0
89234,2322.0
89235,2431.0
89236,3139.0
89237,17224.0
89238,3198.0
89239,2792.0
89240,2808.0
89241,1013.0
89242,4836.0
89243,654.0
89244,11303.0
89245,1600.0
89246,2652.0
89247,1577.0
89248,18561.0
89249,5073.0
89250,2190.0
89251,2010.0
89252,886.0
89253,14238.0
89254,14180.0
89255,3403.0
89256,4984.0
89257,1046.0
89258,7445.0
89259,2921.0
89260,593.0
89261,1171.0
89262,1966.0
89263,5529.0
89264,714.0
89265,844.0
89266,6466.0
89267,4558.0
89268,1557.0
89269,6653.0
89270,646.0
89271,666.0
89272,740.0
89273,3519.0
89274,537.0
89275,9007.0
89276,680.0
89277,625.0
89278,835.0
89279,4379.0
89280,1715.0
89281,8917.0
89282,8334.0
89283,7978.0
89284,700.0
89285,526.0
89286,8039.0
89287,2061.0
89288,3444.0
89289,11105.0
89290,6471.0
89291,6804.0
89292,1040.0
89293,711.0
89294,788.0
89295,1786.0
89296,7177.0
89297,2052.0
89298,5139.0
89299,1356.0
89300,4906.0
89301,18026.0
89302,665.0
89303,13127.0
89304,730.0
89305,1619.0
89306,5219.0
89307,6984.0
89308,1791.0
89309,788.0
89310,844.0
89311,744.0
89312,3690.0
89313,6091.0
89314,4304.0
89315,4573.0
89316,14017.0
89317,10518.0
89318,558.0
89319,3323.0
89320,3354.0
89321,473.0
89322,6425.0
89323,3790.0
89324,4412.0
89325,1600.0
89326,6224.0
89327,8828.0
89328,719.0
89329,9864.0
89330,657.0
89331,4193.0
89332,894.0
89333,9068.0
89334,906.0
89335,3607.0
89336,1668.0
89337,16392.0
89338,1087.0
89339,956.0
89340,1024.0
89341,4557.0
89342,756.0
89343,899.0
89344,6389.0
89345,9727.0
89346,1127.0
89347,3031.0
89348,4541.0
89349,1590.0
89350,794.0
89351,15756.0
89352,15840.0
89353,923.0
89354,645.0
89355,583.0
89356,8093.0
89357,4004.0
89358,710.0
89359,1425.0
89360,3388.0
89361,3878.0
89362,1274.0
89363,4340.0
89364,5134.0
89365,6214.0
89366,959.0
89367,900.0
89368,2131.0
89369,638.0
89370,2199.0
89371,926.0
89372,1902.0
89373,1172.0
89374,4620.0
89375,2058.0
89376,781.0
89377,6416.0
89378,6784.0
89379,5184.0
89380,967.0
89381,623.0
89382,596.0
89383,791.0
89384,1757.0
89385,5736.0
89386,5366.0
89387,2753.0
89388,2111.0
89389,665.0
89390,1569.0
89391,6814.0
89392,6915.0
89393,756.0
89394,673.0
89395,9058.0
89396,1077.0
89397,1695.0
89398,477.0
89399,5407.0
89400,6996.0
89401,2394.0
89402,1940.0
89403,687.0
89404,5248.0
89405,364.0
89406,706.0
89407,1043.0
89408,1659.0
89409,6787.0
89410,3048.0
89411,3975.0
89412,16941.0
89413,1079.0
89414,3134.0
89415,5405.0
89416,5407.0
89417,625.0
89418,447.0
89419,2713.0
89420,1123.0
89421,740.0
89422,1662.0
89423,8716.0
89424,710.0
89425,7280.0
89426,1618.0
89427,3545.0
89428,644.0
89429,10268.0
89430,5953.0
89431,942.0
89432,2498.0
89433,2166.0
89434,3624.0
89435,1727.0
89436,4637.0
89437,2300.0
89438,2874.0
89439,6159.0
89440,3415.0
89441,5499.0
89442,687.0
89443,664.0
89444,4003.0
89445,2612.0
89446,2596.0
89447,1410.0
89448,584.0
89449,3207.0
89450,5739.0
89451,826.0
89452,11177.0
89453,391.0
89454,7441.0
89455,3246.0
89456,2507.0
89457,3763.0
89458,2312.0
89459,1594.0
89460,7987.0
89461,1187.0
89462,3845.0
89463,4415.0
89464,879.0
89465,1115.0
89466,4515.0
89467,10197.0
89468,1974.0
89469,13846.0
89470,10962.0
89471,11209.0
89472,1557.0
89473,5577.0
89474,1816.0
89475,3911.0
89476,17955.0
89477,838.0
89478,947.0
89479,1815.0
89480,11263.0
89481,5584.0
89482,5597.0
89483,1094.0
89484,2706.0
89485,645.0
89486,570.0
89487,3843.0
89488,6989.0
89489,1754.0
89490,17103.0
89491,2155.0
89492,7697.0
89493,5884.0
89494,4265.0
89495,5554.0
89496,1163.0
89497,5456.0
89498,7091.0
89499,1295.0
89500,1286.0
89501,1000.0
89502,8092.0
89503,11709.0
89504,13278.0
89505,1125.0
89506,4304.0
89507,10164.0
89508,605.0
89509,958.0
89510,505.0
89511,3464.0
89512,574.0
89513,1116.0
89514,1107.0
89515,2060.0
89516,7632.0
89517,4877.0
89518,1819.0
89519,5688.0
89520,1879.0
89521,12182.0
89522,5908.0
89523,4870.0
89524,648.0
89525,7079.0
89526,1859.0
89527,633.0
89528,6183.0
89529,980.0
89530,1865.0
89531,1170.0
89532,1789.0
89533,713.0
89534,3425.0
89535,1359.0
89536,798.0
89537,12816.0
89538,3330.0
89539,4017.0
89540,1400.0
89541,12066.0
89542,625.0
89543,2426.0
89544,4999.0
89545,773.0
89546,4260.0
89547,1400.0
89548,5243.0
89549,879.0
89550,1177.0
89551,4158.0
89552,507.0
89553,863.0
89554,6689.0
89555,708.0
89556,7556.0
89557,612.0
89558,764.0
89559,3734.0
89560,866.0
89561,4116.0
89562,9248.0
89563,2994.0
89564,3550.0
89565,689.0
89566,9296.0
89567,7824.0
89568,4676.0
89569,14294.0
89570,1707.0
89571,3360.0
89572,2211.0
89573,700.0
89574,5135.0
89575,8637.0
89576,1555.0
89577,4525.0
89578,6409.0
89579,4648.0
89580,706.0
89581,1953.0
89582,1433.0
89583,658.0
89584,840.0
89585,2759.0
89586,11011.0
89587,3218.0
89588,6335.0
